geo_id,total,tot_under_19,y_under_19,n_under_19,tot_19_64,y_19_64,n_19_64,tot_65_over,y_65_over,n_65_over,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US05003,20151,5230,99.02485659655832,0.9751434034416827,10049,78.85361727535079,21.146382724649218,4872,100,0,2017,AR,ashley,ashley_AR,0.194,4030,1.3,SNAP,1.85,Other Nutrition Program,0.595,0.196,0.209,2055000,2.99,0.263,1270,0.8,0.2,71635,33.12,-91.96,13916,243,2090,6948,1712,782,1507,634,20283,19145,1138,20283,19737,546,7511,1935,2118,1269,992,814,162,221,20151,5230,5179,51,10049,7924,2125,4872,4872,0,null,null,null,null,null,null,null,null
0500000US05005,41024,7438,98.8303307340683,1.169669265931702,20796,90.47412964031545,9.525870359684555,12790,100,0,2017,AR,baxter,baxter_AR,0.139,5720,1.3,SNAP,1.85,Other Nutrition Program,0.459,0.231,0.31,3022000,3.1,0.223,1610,0.78,0.22,72531,36.31,-92.09,31510,1140,2355,12456,6610,2531,4068,2350,41355,40380,975,41355,41135,220,17979,3399,4726,4377,2493,1631,973,380,41024,7438,7351,87,20796,18815,1981,12790,12790,0,41355,39747,91,19,91,0,740,667
0500000US05007,264760,72785,94.87669162602185,5.123308373978155,157992,86.91452731783887,13.085472682161123,33983,99.9411470441103,0.058852955889709554,2017,AR,benton,benton_AR,0.111,27900,1.3,SNAP,1.85,Other Nutrition Program,0.443,0.18,0.377,14113000,2.96,0.189,12830,0.62,0.38,72711,36.39,-94.07,174196,8502,10316,50892,35033,10304,40418,18731,266300,221862,44438,266300,242859,23441,97134,10363,16178,18111,24952,12715,8595,6220,264760,72785,69056,3729,157992,137318,20674,33983,33963,20,266300,233638,5199,4850,10703,1486,4080,6344
0500000US05009,36913,9588,96.24530663329162,3.754693366708386,20156,90.47926175828538,9.520738241714625,7169,100,0,2017,AR,boone,boone_AR,0.146,5420,1.3,SNAP,1.85,Other Nutrition Program,0.553,0.221,0.226,2391000,2.59,0.234,1980,0.84,0.16,72601,36.24,-93.11,25649,1421,2465,7560,7271,1718,3515,1699,37381,36458,923,37381,37268,113,15040,3350,3586,3554,2913,1295,172,170,36913,9588,9228,360,20156,18237,1919,7169,7169,0,37381,35861,0,599,538,0,12,371
0500000US05015,27729,6829,92.54649289793527,7.453507102064724,14924,85.60707585097829,14.39292414902171,5976,100,0,2017,AR,carroll,carroll_AR,0.123,3430,1.3,SNAP,1.85,Other Nutrition Program,0.593,0.151,0.256,1796000,3.07,0.216,1340,0.71,0.29,72611,36.29,-93.29,19560,744,1361,8226,3839,1592,2139,1659,27944,23665,4279,27944,25487,2457,10434,2563,2681,1575,2558,554,270,233,27729,6829,6320,509,14924,12776,2148,5976,5976,0,null,null,null,null,null,null,null,null
0500000US05019,21861,5894,95.43603664743807,4.563963352561927,12586,89.54393770856507,10.456062291434929,3381,100,0,2017,AR,clark,clark_AR,0.195,4390,1.3,SNAP,1.85,Other Nutrition Program,0.517,0.134,0.35,2297000,3.07,0.241,1040,0.71,0.29,71721,33.85,-93.19,13280,339,911,4459,3232,412,2478,1449,22293,21355,938,22293,21692,601,8534,1703,2616,1650,1646,645,85,189,21861,5894,5625,269,12586,11270,1316,3381,3381,0,22293,16158,4059,106,1284,0,375,311
0500000US05023,24750,5514,90.46064562930721,9.539354370692783,12898,89.32392619010699,10.676073809893007,6338,100,0,2017,AR,cleburne,cleburne_AR,0.149,3780,1.3,SNAP,1.85,Other Nutrition Program,0.497,0.146,0.357,2033000,3.15,0.243,1190,0.62,0.38,72044,35.64,-92.19,18540,780,1416,8749,3285,1453,1400,1457,25048,23873,1175,25048,24597,451,10516,2035,2713,1972,2540,725,244,287,24750,5514,4988,526,12898,11521,1377,6338,6338,0,null,null,null,null,null,null,null,null
0500000US05027,23208,5289,98.05256192096805,1.9474380790319532,14365,92.46780368952314,7.532196310476853,3554,100,0,2017,AR,columbia,columbia_AR,0.221,5310,1.3,SNAP,1.85,Other Nutrition Program,0.581,0.104,0.315,2668000,2.94,0.263,1340,0.64,0.37,71740,33.09,-93.19,15013,559,1435,5452,2976,546,2355,1690,23627,23193,434,23627,23529,98,8400,2612,2187,1220,1322,850,112,97,23208,5289,5186,103,14365,13283,1082,3554,3554,0,null,null,null,null,null,null,null,null
0500000US05029,21111,5549,97.26076770589296,2.7392322941070466,11335,94.03617115130129,5.9638288486987205,4227,100,0,2017,AR,conway,conway_AR,0.171,3590,1.3,SNAP,1.85,Other Nutrition Program,0.541,0.19,0.269,1713000,2.8,0.251,1210,0.79,0.21,72027,35.4,-92.56,15121,745,1305,5606,3520,1088,2011,846,21178,20197,981,21178,21178,0,8209,1979,2151,1541,1503,395,438,202,21111,5549,5397,152,11335,10659,676,4227,4227,0,null,null,null,null,null,null,null,null
0500000US05031,105951,27323,95.3299418072686,4.670058192731399,63979,92.66634364400818,7.333656355991809,14649,100,0,2017,AR,craighead,craighead_AR,0.172,17980,1.3,SNAP,1.85,Other Nutrition Program,0.54,0.129,0.332,8411000,2.74,0.226,5850,0.66,0.34,72401,35.82,-90.68,69331,2834,4653,23907,12279,6585,11697,7376,107115,101570,5545,107115,103038,4077,42115,6977,10335,7864,7883,6075,1511,1470,105951,27323,26047,1276,63979,59287,4692,14649,14649,0,107115,84250,13657,148,1533,37,2495,4995
0500000US05033,62001,16213,98.40251649910566,1.597483500894344,35824,88.94595801697186,11.054041983028137,9964,100,0,2017,AR,crawford,crawford_AR,0.138,8600,1.3,SNAP,1.85,Other Nutrition Program,0.561,0.184,0.255,4350000,2.96,0.228,3540,0.79,0.21,72921,35.48,-94.22,42357,1549,4534,14231,9856,4970,5546,1671,62996,58035,4961,62996,61484,1512,24778,4620,7305,3493,6097,2227,852,184,62001,16213,15954,259,35824,31864,3960,9964,9964,0,62996,55574,741,1428,1246,0,2206,1801
0500000US05035,48230,13823,98.32887216957246,1.6711278304275483,28068,85.66695168875587,14.33304831124412,6339,99.66871746332228,0.3312825366777094,2017,AR,crittenden,crittenden_AR,0.238,11750,1.3,SNAP,1.85,Other Nutrition Program,0.621,0.175,0.203,5916000,2.95,0.261,3560,0.67,0.33,72301,35.14,-90.18,31545,2004,3839,10909,7048,2075,3799,1871,48750,47498,1252,48750,48014,736,18607,4932,4480,2962,2928,2411,519,375,48230,13823,13592,231,28068,24045,4023,6339,6318,21,48750,21112,21740,383,343,0,91,5081
0500000US05045,122960,31261,95.63673586897411,4.363264131025879,76643,87.31260519551688,12.687394804483123,15056,98.9970775770457,1.002922422954304,2017,AR,faulkner,faulkner_AR,0.162,19680,1.3,SNAP,1.85,Other Nutrition Program,0.514,0.126,0.361,10149000,3.02,0.204,5820,0.65,0.35,72032,35.08,-92.45,75973,1293,4551,23724,15942,5541,15159,9763,123654,118638,5016,123654,119561,4093,44870,7400,11440,6727,10460,5376,1953,1514,122960,31261,29897,1364,76643,66919,9724,15056,14905,151,123654,100013,15116,210,1830,0,3458,3027
0500000US05051,97388,21097,88.04569370052614,11.954306299473858,53336,86.27568621568922,13.724313784310786,22955,99.28120235242866,0.7187976475713352,2017,AR,garland,garland_AR,0.166,16280,1.3,SNAP,1.85,Other Nutrition Program,0.568,0.105,0.327,8277000,2.98,0.248,4970,0.68,0.32,71901,34.5,-93.05,71435,2665,5623,21913,22015,5287,9090,4842,98658,93034,5624,98658,97053,1605,38594,7921,8568,7435,8352,3576,1709,1033,97388,21097,18575,2522,53336,46016,7320,22955,22790,165,98658,83717,8358,537,271,0,2774,3001
0500000US05055,44535,11991,99.691435243099,0.3085647569010091,25656,92.05254131587152,7.94745868412847,6888,100,0,2017,AR,greene,greene_AR,0.151,6670,1.3,SNAP,1.85,Other Nutrition Program,0.499,0.17,0.331,3025000,2.66,0.232,2490,0.71,0.29,72412,36.16,-90.61,29754,1097,2593,12426,7040,2081,3011,1506,45053,43784,1269,45053,44591,462,17154,2902,4399,3222,4675,1470,391,95,44535,11991,11954,37,25656,23617,2039,6888,6888,0,null,null,null,null,null,null,null,null
0500000US05057,25886,6459,89.11596222325437,10.884037776745627,15249,90.63545150501672,9.364548494983277,4178,100,0,2017,AR,hempstead,hempstead_AR,0.191,4230,1.3,SNAP,1.85,Other Nutrition Program,0.668,0.152,0.18,1938000,2.68,0.252,1450,0.81,0.19,71801,33.66,-93.59,16377,920,1528,6771,3083,1325,1851,899,26140,22878,3262,26140,25274,866,9872,2176,1963,1509,3153,900,110,61,25886,6459,5756,703,15249,13821,1428,4178,4178,0,26140,14627,7479,40,76,244,2922,752
0500000US05059,31286,7886,97.95840730408318,2.0415926959168145,17381,87.71071860077096,12.289281399229044,6019,100,0,2017,AR,hot spring,hot spring_AR,0.156,5210,1.3,SNAP,1.85,Other Nutrition Program,0.492,0.202,0.306,2697000,3.03,0.219,1540,0.81,0.19,71929,34.33,-93.19,23734,696,2245,9659,5901,1370,2877,986,33574,32856,718,33574,33266,308,13249,3106,3429,3017,2512,718,416,51,31286,7886,7725,161,17381,15245,2136,6019,6019,0,null,null,null,null,null,null,null,null
0500000US05063,37006,9527,97.56481578671145,2.435184213288548,21229,87.64897074756229,12.351029252437703,6250,99.29599999999999,0.7040000000000001,2017,AR,independence,independence_AR,0.155,5740,1.3,SNAP,1.85,Other Nutrition Program,0.576,0.151,0.273,2779000,2.84,0.244,2160,0.71,0.29,72165,35.55,-91.46,24954,1289,2700,9792,5333,2108,2039,1693,37504,35068,2436,37504,36880,624,14087,3343,3698,2467,2973,672,700,234,37006,9527,9295,232,21229,18607,2622,6250,6206,44,37504,33442,493,238,579,0,2073,679
0500000US05069,63905,16713,95.62615927720935,4.373840722790642,35849,91.22151245501968,8.778487544980335,11343,99.77078374327779,0.22921625672220752,2017,AR,jefferson,jefferson_AR,0.247,17620,1.3,SNAP,1.85,Other Nutrition Program,0.579,0.127,0.293,8697000,2.89,0.271,4410,0.68,0.32,71601,34.21,-92.01,46424,1356,4464,18844,11037,2198,5752,2773,69115,67658,1457,69115,68314,801,26537,6300,7498,4444,4990,2618,331,356,63905,16713,15982,731,35849,32702,3147,11343,11317,26,69115,27334,39567,159,856,0,704,495
0500000US05071,26294,6265,98.81883479648843,1.181165203511572,15554,91.93133599074194,8.068664009258068,4475,100,0,2017,AR,johnson,johnson_AR,0.154,4020,1.3,SNAP,1.85,Other Nutrition Program,0.634,0.162,0.204,1965000,2.87,0.247,1580,0.78,0.23,72830,35.45,-93.47,17613,1070,1419,7504,3276,690,2112,1542,26552,23281,3271,26552,25543,1009,9495,2336,2225,1693,1707,977,441,116,26294,6265,6191,74,15554,14299,1255,4475,4475,0,26552,24195,631,84,538,142,479,483
0500000US05083,21488,5953,98.62254325550143,1.3774567444985721,11446,84.34387558972567,15.656124410274334,4089,100,0,2017,AR,logan,logan_AR,0.16,3490,1.3,SNAP,1.85,Other Nutrition Program,0.603,0.152,0.246,1729000,2.9,0.251,1230,0.79,0.21,72826,35.13,-93.71,15107,431,1500,7191,3773,862,805,545,21722,21026,696,21722,21598,124,8201,2154,2477,1542,1541,385,72,30,21488,5953,5871,82,11446,9654,1792,4089,4089,0,21722,19880,265,92,42,0,349,1094
0500000US05085,71249,19673,95.87759873938901,4.12240126061099,42317,89.34234468416949,10.657655315830517,9259,100,0,2017,AR,lonoke,lonoke_AR,0.139,9940,1.3,SNAP,1.85,Other Nutrition Program,0.435,0.165,0.399,5320000,3.14,0.209,3930,0.61,0.39,72023,34.96,-92.02,48062,1693,2942,16988,9394,5795,8449,2801,72898,69460,3438,72898,72406,492,27121,4194,6696,5086,5983,2809,1603,750,71249,19673,18862,811,42317,37807,4510,9259,9259,0,72898,64934,5004,591,167,0,247,1955
0500000US05091,42754,10883,98.4195534319581,1.5804465680419002,25173,89.07162435943272,10.928375640567275,6698,100,0,2017,AR,miller,miller_AR,0.197,8610,1.3,SNAP,1.85,Other Nutrition Program,0.566,0.134,0.301,4455000,3.03,0.252,2640,0.72,0.28,71834,33.11,-93.95,29182,1589,3250,9930,7452,1082,4158,1721,43984,42499,1485,43984,43680,304,16918,3899,3419,3150,3718,2076,432,224,42754,10883,10711,172,25173,22422,2751,6698,6698,0,43984,30955,10875,761,111,0,394,888
0500000US05093,41413,11517,92.94955283493965,7.050447165060346,24158,92.13511052239424,7.864889477605762,5738,100,0,2017,AR,mississippi,mississippi_AR,0.233,10160,1.3,SNAP,1.85,Other Nutrition Program,0.632,0.184,0.184,4840000,2.79,0.282,3270,0.76,0.24,72310,35.91,-89.74,26990,1379,3311,11691,5121,2240,2351,897,42159,40343,1816,42159,41990,169,17552,5193,3243,4448,2837,1127,403,301,41413,11517,10705,812,24158,22258,1900,5738,5738,0,42159,25547,14806,51,504,0,606,645
0500000US01001,54262,13899,97.42427512770703,2.5757248722929704,32151,88.22120618332244,11.778793816677553,8212,100,0,2017,AL,autauga,autauga_AL,0.132,7270,1.3,SNAP,1.85,Other Nutrition Program,0.485,0.144,0.371,3957000,3.19,0.198,2670,0.66,0.34,36003,32.43,-86.65,37662,1524,4183,11758,7633,3385,6583,2596,55504,54646,858,55504,55315,189,20480,5158,3832,2389,4438,3162,790,711,54262,13899,13541,358,32151,28364,3787,8212,8212,0,null,null,null,null,null,null,null,null
0500000US01003,210224,47959,95.63168539794408,4.368314602055923,120319,85.66228110273522,14.33771889726477,41946,99.94516759643352,0.054832403566490245,2017,AL,baldwin,baldwin_AL,0.116,23560,1.3,SNAP,1.85,Other Nutrition Program,0.455,0.144,0.401,14361000,3.57,0.189,8480,0.66,0.34,36507,30.88,-87.77,152037,4192,12126,38283,34307,12054,34927,16148,212628,202953,9675,212628,206458,6170,79120,10903,16194,14404,18613,12190,3665,3151,210224,47959,45864,2095,120319,103068,17251,41946,41923,23,212628,183893,20030,2172,2485,0,1899,2149
0500000US01005,22328,5603,100,0,12308,78.56678583035425,21.43321416964576,4417,100,0,2017,AL,barbour,barbour_AL,0.22,5760,1.3,SNAP,1.85,Other Nutrition Program,0.601,0.171,0.229,3035000,3.09,0.276,1520,0.79,0.21,36016,31.88,-85.45,17614,1617,3069,6333,3579,1368,1218,430,25270,24206,1064,null,null,null,8983,3505,2364,961,1500,564,11,78,22328,5603,5603,0,12308,9670,2638,4417,4417,0,25270,11850,12395,57,0,0,509,459
0500000US01007,20485,5653,99.43392888731647,0.5660711126835308,11451,80.77897126888482,19.221028731115187,3381,100,0,2017,AL,bibb,bibb_AL,0.143,3240,1.3,SNAP,1.85,Other Nutrition Program,0.459,0.185,0.356,1684000,3.05,0.221,1050,0.84,0.16,35034,32.94,-87.17,15257,929,1910,7058,2292,482,2156,430,22668,21517,1151,null,null,null,6117,961,1070,1164,1422,1159,154,187,20485,5653,5621,32,11451,9250,2201,3381,3381,0,null,null,null,null,null,null,null,null
0500000US01009,57457,14260,95.82047685834502,4.179523141654979,32703,83.63758676574015,16.362413234259854,10494,99.28530588907948,0.714694110920526,2017,AL,blount,blount_AL,0.107,6140,1.3,SNAP,1.85,Other Nutrition Program,0.542,0.206,0.253,3249000,3.1,0.212,2880,0.76,0.24,35013,33.9,-86.51,39488,3154,4242,15227,7301,4419,3083,2062,58013,52464,5549,58013,56721,1292,20346,3907,5391,3919,3636,1896,746,851,57457,14260,13664,596,32703,27352,5351,10494,10419,75,58013,55588,586,0,514,0,156,1169
0500000US01015,113033,27001,99.01114773526906,0.9888522647309359,66578,82.09768992760371,17.90231007239629,19454,99.74298344813405,0.25701655186594013,2017,AL,calhoun,calhoun_AL,0.157,18100,1.3,SNAP,1.85,Other Nutrition Program,0.549,0.168,0.283,9098000,2.95,0.226,5750,0.8,0.2,36201,33.66,-85.81,79582,3413,8270,27097,19622,5820,8446,6914,114728,110427,4301,114728,113259,1469,44507,9851,9609,8496,8440,5091,1950,1070,113033,27001,26734,267,66578,54659,11919,19454,19404,50,114728,85146,24183,254,1176,0,2108,1861
0500000US01017,33264,7572,95.45694664553619,4.543053354463814,19413,78.03018595786328,21.96981404213671,6279,99.01258162127728,0.9874183787227266,2017,AL,chambers,chambers_AL,0.179,6070,1.3,SNAP,1.85,Other Nutrition Program,0.589,0.223,0.188,2961000,2.86,0.221,1610,0.85,0.15,36852,32.75,-85.23,22949,2038,2684,7384,6147,1588,2290,818,33713,33249,464,33713,33321,392,13553,2940,4275,2356,2567,1207,46,162,33264,7572,7228,344,19413,15148,4265,6279,6217,62,33713,19027,13699,141,405,0,147,294
0500000US01019,27060,7020,98.31908831908832,1.680911680911681,14175,89.25573192239858,10.744268077601411,5865,100,0,2017,AL,cherokee,cherokee_AL,0.125,3230,1.3,SNAP,1.85,Other Nutrition Program,0.559,0.223,0.218,1794000,3.25,0.206,1070,0.83,0.17,35959,34.22,-85.59,18906,1810,1821,8207,3640,1029,1000,1399,27329,27101,228,27329,27329,0,11000,2862,1726,1616,3025,791,445,535,27060,7020,6902,118,14175,12652,1523,5865,5865,0,null,null,null,null,null,null,null,null
0500000US01021,43719,11411,96.13530803610551,3.864691963894488,25145,85.13819844899582,14.861801551004175,7163,98.85522825631719,1.1447717436828144,2017,AL,chilton,chilton_AL,0.131,5740,1.3,SNAP,1.85,Other Nutrition Program,0.613,0.161,0.226,3031000,3.09,0.221,2330,0.89,0.12,35045,32.84,-86.62,29408,1338,2772,14773,4796,1738,2746,1245,44067,42962,1105,44067,43859,208,16618,3559,3537,2885,3811,1298,930,598,43719,11411,10970,441,25145,21408,3737,7163,7081,82,null,null,null,null,null,null,null,null
0500000US01025,24070,5103,99.31412894375858,0.6858710562414266,14031,79.4170052027653,20.582994797234694,4936,97.64991896272285,2.3500810372771475,2017,AL,clarke,clarke_AL,0.229,5640,1.3,SNAP,1.85,Other Nutrition Program,0.607,0.165,0.227,2843000,2.95,0.257,1420,0.74,0.26,36436,31.76,-87.71,16965,1406,1059,7615,3135,1566,1454,730,24351,24129,222,24351,24351,0,8746,3244,1952,1354,1009,659,401,127,24070,5103,5068,35,14031,11143,2888,4936,4820,116,null,null,null,null,null,null,null,null
0500000US01031,50106,13058,90.97871036912237,9.021289630877623,29063,83.51512232047621,16.484877679523795,7985,100,0,2017,AL,coffee,coffee_AL,0.142,7240,1.3,SNAP,1.85,Other Nutrition Program,0.488,0.176,0.336,4165000,3.37,0.219,2660,0.69,0.31,36034,31.66,-86.17,36251,1564,4050,9841,7736,4488,5672,2900,51874,48190,3684,51874,50046,1828,20511,2841,4197,4307,4469,3368,810,519,50106,13058,11880,1178,29063,24272,4791,7985,7985,0,51874,40005,9049,758,1034,0,0,1028
0500000US01033,54072,12624,93.14005069708492,6.859949302915082,31272,89.85674085443847,10.143259145561524,10176,100,0,2017,AL,colbert,colbert_AL,0.147,8000,1.3,SNAP,1.85,Other Nutrition Program,0.516,0.151,0.333,3787000,2.77,0.222,2600,0.71,0.29,35616,34.75,-87.96,38275,1412,3071,13570,9444,3436,4111,3231,54500,53111,1389,54500,53487,1013,21826,4602,4654,4149,5434,2142,481,364,54072,12624,11758,866,31272,28100,3172,10176,10176,0,54500,42907,8804,227,330,0,1014,1218
0500000US01039,36446,8783,88.59159740407605,11.408402595923944,20389,83.62352248761587,16.37647751238413,7274,100,0,2017,AL,covington,covington_AL,0.146,5480,1.3,SNAP,1.85,Other Nutrition Program,0.526,0.181,0.292,2740000,2.93,0.226,1860,0.76,0.24,36038,31.4,-86.48,25533,1223,3087,10700,4166,2088,2941,1328,37092,36741,351,37092,37092,0,14133,3094,3880,2560,3059,1127,383,30,36446,8783,7781,1002,20389,17050,3339,7274,7274,0,null,null,null,null,null,null,null,null
0500000US01043,81881,18891,95.80223386797945,4.197766132020539,48542,82.91994561410738,17.08005438589263,14448,100,0,2017,AL,cullman,cullman_AL,0.118,9660,1.3,SNAP,1.85,Other Nutrition Program,0.54,0.208,0.253,5024000,3.05,0.201,3690,0.8,0.2,35019,34.26,-86.61,57916,2498,7817,20810,13037,6583,4446,2725,82755,79170,3585,82755,81304,1451,30740,6707,7511,5278,7143,3043,737,321,81881,18891,18098,793,48542,40251,8291,14448,14448,0,82755,78414,1076,0,414,0,543,2308
0500000US01045,46214,12297,98.51183215418395,1.4881678458160528,26985,83.74652584769316,16.253474152306836,6932,100,0,2017,AL,dale,dale_AL,0.161,7940,1.3,SNAP,1.85,Other Nutrition Program,0.544,0.166,0.29,4199000,3.1,0.225,2610,0.74,0.26,36311,31.59,-85.71,33249,1340,3550,10295,8838,3853,3786,1587,49226,46020,3206,49226,48454,772,18760,4959,4410,3288,3675,1639,528,261,46214,12297,12114,183,26985,22599,4386,6932,6932,0,49226,35412,9447,199,956,0,658,2554
0500000US01047,38962,10405,99.41374339259971,0.5862566074002883,21953,85.64205347788457,14.357946522115428,6604,96.71411265899454,3.2858873410054517,2017,AL,dallas,dallas_AL,0.272,11100,1.3,SNAP,1.85,Other Nutrition Program,0.708,0.171,0.121,5771000,3.05,0.298,3000,0.76,0.24,36701,32.41,-87.03,25856,668,2443,11031,6160,2805,1441,1308,39215,39118,97,39215,39117,98,16397,4578,5541,1808,2744,1382,254,90,38962,10405,10344,61,21953,18801,3152,6604,6387,217,null,null,null,null,null,null,null,null
0500000US01049,70863,17840,98.23991031390135,1.7600896860986548,41505,79.33261052885194,20.667389471148052,11518,99.4790762285119,0.5209237714881055,2017,AL,dekalb,dekalb_AL,0.124,8840,1.3,SNAP,1.85,Other Nutrition Program,0.65,0.189,0.162,4696000,3.11,0.228,4000,0.88,0.12,35961,34.26,-85.86,47604,4300,6514,17808,8217,3568,4680,2517,71617,60992,10625,71617,67378,4239,25848,6933,6090,4622,4542,2513,486,662,70863,17840,17526,314,41505,32927,8578,11518,11458,60,71617,61603,1109,762,0,0,5879,2264
0500000US01051,76213,19708,97.93484879236858,2.065151207631419,44700,91.43624161073825,8.563758389261746,11805,100,0,2017,AL,elmore,elmore_AL,0.133,10740,1.3,SNAP,1.85,Other Nutrition Program,0.426,0.132,0.442,5948000,3.25,0.195,3570,0.65,0.35,36020,32.49,-86.33,55782,2026,5438,17495,11238,5720,8913,4952,81677,79231,2446,81677,80995,682,29176,4828,4365,5241,7215,5228,1003,1296,76213,19708,19301,407,44700,40872,3828,11805,11805,0,81677,60736,18092,304,400,0,1407,738
0500000US01053,33543,8494,96.8683776783612,3.1316223216388037,18715,77.76649746192894,22.233502538071065,6334,100,0,2017,AL,escambia,escambia_AL,0.184,6930,1.3,SNAP,1.85,Other Nutrition Program,0.598,0.195,0.207,3532000,2.99,0.241,2020,0.86,0.14,36426,31.11,-87.07,26608,1207,3838,11758,4742,2345,1471,1247,37447,37232,215,37447,37147,300,12415,3320,3375,2352,1995,911,248,214,33543,8494,8228,266,18715,14554,4161,6334,6334,0,null,null,null,null,null,null,null,null
0500000US01055,101960,23954,96.93996827252234,3.0600317274776656,59364,81.53426318981201,18.465736810187995,18642,100,0,2017,AL,etowah,etowah_AL,0.146,15010,1.3,SNAP,1.85,Other Nutrition Program,0.56,0.173,0.267,7409000,2.89,0.228,5140,0.77,0.23,35901,34.01,-86.01,71846,2842,8703,23817,16393,6209,8372,5510,102755,98801,3954,102755,101248,1507,37091,10178,7456,6055,7983,3553,1133,733,101960,23954,23221,733,59364,48402,10962,18642,18642,0,102755,82298,16066,1018,727,0,1199,1447
0500000US01059,31318,8602,94.25714950011626,5.7428504998837475,17860,83.06270996640538,16.937290033594625,4856,100,0,2017,AL,franklin,franklin_AL,0.129,4060,1.3,SNAP,1.85,Other Nutrition Program,0.653,0.127,0.219,1898000,2.74,0.256,1990,0.8,0.2,35571,34.32,-87.92,19847,2672,2232,7105,3935,817,1832,1254,31495,26148,5347,31495,29264,2231,11318,1918,2946,2394,3142,304,408,206,31318,8602,8108,494,17860,14835,3025,4856,4856,0,null,null,null,null,null,null,null,null
