geo_id,total,less_20,twenty_39,forty_59,sixty_99,hun_149,hunfifty_199,twohun_more,year,state,county,county_state,fi_rate,number_food_insecure_individuals,low_threshold_in_state,low_threshold_type,high_threshold_in_state,high_threshold_type,percent_fi_low_threshold,percent_fi_btwn_thresholds,percent_fi_high_threshold,weighted_annual_food_budget_shortfall,cost_per_meal,child_fi_rate,number_food_insecure_children,percent_of_children_in_fi_hh_with_hh_incomes_below_185_percent_fpl,percent_of_children_in_fi_hh_with_hh_incomes_above_185_percent_fpl,zip,latitude,longitude,estimate_total_edu_data,estimate_total_less_than_9th_grade,estimate_total_9th_to_12th_grade_no_diploma,estimate_total_high_school_graduate_includes_equivalency,estimate_total_some_college_no_degree,estimate_total_associates_degree,estimate_total_bachelors_degree,estimate_total_graduate_or_professional_degree,estimate_total_hispanic_data,estimate_total_not_hispanic_or_latino,estimate_total_hispanic_or_latino,estimate_total_immigration_data,estimate_total_u_s_citizen,estimate_total_not_a_u_s_citizen,estimate_total_income_data,estimate_total_less_than_20_000,estimate_total_20_000_to_39_999,estimate_total_40_000_to_59_999,estimate_total_60_000_to_99_999,estimate_total_100_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_total_ins_status_data,estimate_total_under_19_years,estimate_total_under_19_years_with_health_insurance_coverage,estimate_total_under_19_years_no_health_insurance_coverage,estimate_total_19_to_64_years,estimate_total_19_to_64_years_with_health_insurance_coverage,estimate_total_19_to_64_years_no_health_insurance_coverage,estimate_total_65_years_and_over,estimate_total_65_years_and_over_with_health_insurance_coverage,estimate_total_65_years_and_over_no_health_insurance_coverage,estimate_total_race_data,estimate_total_white_alone,estimate_total_black_or_african_american_alone,estimate_total_american_indian_and_alaska_native_alone,estimate_total_asian_alone,estimate_total_native_hawaiian_and_other_pacific_islander_alone,estimate_total_some_other_race_alone,estimate_total_two_or_more_races
0500000US05045,44870,0.036755266893155274,0.05682165584563464,0.033412524377061555,0.051954066446270826,0.026702204705081452,0.00970041030301787,0.007519928929221226,2017,AR,faulkner,faulkner_AR,0.162,19680,1.3,SNAP,1.85,Other Nutrition Program,0.514,0.126,0.361,10149000,3.02,0.204,5820,0.65,0.35,72032,35.08,-92.45,75973,1293,4551,23724,15942,5541,15159,9763,123654,118638,5016,123654,119561,4093,44870,7400,11440,6727,10460,5376,1953,1514,122960,31261,29897,1364,76643,66919,9724,15056,14905,151,123654,100013,15116,210,1830,0,3458,3027
0500000US05051,38594,0.05317903206341554,0.05752278080032121,0.04991618525331329,0.056072626662498,0.024008107392851155,0.01147367324786986,0.006935227890608289,2017,AR,garland,garland_AR,0.166,16280,1.3,SNAP,1.85,Other Nutrition Program,0.568,0.105,0.327,8277000,2.98,0.248,4970,0.68,0.32,71901,34.5,-93.05,71435,2665,5623,21913,22015,5287,9090,4842,98658,93034,5624,98658,97053,1605,38594,7921,8568,7435,8352,3576,1709,1033,97388,21097,18575,2522,53336,46016,7320,22955,22790,165,98658,83717,8358,537,271,0,2774,3001
0500000US05055,17154,0.098620362972144,0.14949378935715413,0.10949511009519222,0.15887325875078326,0.04995586959650297,0.013287581640974601,0.0032284405521549545,2017,AR,greene,greene_AR,0.151,6670,1.3,SNAP,1.85,Other Nutrition Program,0.499,0.17,0.331,3025000,2.66,0.232,2490,0.71,0.29,72412,36.16,-90.61,29754,1097,2593,12426,7040,2081,3011,1506,45053,43784,1269,45053,44591,462,17154,2902,4399,3222,4675,1470,391,95,44535,11991,11954,37,25656,23617,2039,6888,6888,0,null,null,null,null,null,null,null,null
0500000US05057,9872,0.2232793697742777,0.2014234388175124,0.15483849677821004,0.3235293441628206,0.09234900404267002,0.01128710049410411,0.0062592102740031885,2017,AR,hempstead,hempstead_AR,0.191,4230,1.3,SNAP,1.85,Other Nutrition Program,0.668,0.152,0.18,1938000,2.68,0.252,1450,0.81,0.19,71801,33.66,-93.59,16377,920,1528,6771,3083,1325,1851,899,26140,22878,3262,26140,25274,866,9872,2176,1963,1509,3153,900,110,61,25886,6459,5756,703,15249,13821,1428,4178,4178,0,26140,14627,7479,40,76,244,2922,752
0500000US05059,13249,0.17694375981597074,0.19534454359593162,0.17187357481158522,0.14310454753951016,0.04090329026009884,0.023698842267689577,0.002905386912625405,2017,AR,hot spring,hot spring_AR,0.156,5210,1.3,SNAP,1.85,Other Nutrition Program,0.492,0.202,0.306,2697000,3.03,0.219,1540,0.81,0.19,71929,34.33,-93.19,23734,696,2245,9659,5901,1370,2877,986,33574,32856,718,33574,33266,308,13249,3106,3429,3017,2512,718,416,51,31286,7886,7725,161,17381,15245,2136,6019,6019,0,null,null,null,null,null,null,null,null
0500000US05063,14087,0.16846098953199132,0.18635020618884354,0.12431745772522365,0.14981589048118762,0.03386353124902727,0.03527451171773674,0.011791765345643426,2017,AR,independence,independence_AR,0.155,5740,1.3,SNAP,1.85,Other Nutrition Program,0.576,0.151,0.273,2779000,2.84,0.244,2160,0.71,0.29,72165,35.55,-91.46,24954,1289,2700,9792,5333,2108,2039,1693,37504,35068,2436,37504,36880,624,14087,3343,3698,2467,2973,672,700,234,37006,9527,9295,232,21229,18607,2622,6250,6206,44,37504,33442,493,238,579,0,2073,679
0500000US05069,26537,0.08946164931675604,0.106473562948736,0.06310596342280378,0.07085930636358931,0.03717628538274084,0.004700286654578769,0.005055293199486531,2017,AR,jefferson,jefferson_AR,0.247,17620,1.3,SNAP,1.85,Other Nutrition Program,0.579,0.127,0.293,8697000,2.89,0.271,4410,0.68,0.32,71601,34.21,-92.01,46424,1356,4464,18844,11037,2198,5752,2773,69115,67658,1457,69115,68314,801,26537,6300,7498,4444,4990,2618,331,356,63905,16713,15982,731,35849,32702,3147,11343,11317,26,69115,27334,39567,159,856,0,704,495
0500000US05071,9495,0.2591092398898453,0.24679711419302472,0.1877876468893442,0.18934052760786213,0.10836889014228547,0.04891574263331413,0.0128667259534341,2017,AR,johnson,johnson_AR,0.154,4020,1.3,SNAP,1.85,Other Nutrition Program,0.634,0.162,0.204,1965000,2.87,0.247,1580,0.78,0.23,72830,35.45,-93.47,17613,1070,1419,7504,3276,690,2112,1542,26552,23281,3271,26552,25543,1009,9495,2336,2225,1693,1707,977,441,116,26294,6265,6191,74,15554,14299,1255,4475,4475,0,26552,24195,631,84,538,142,479,483
0500000US05083,8201,0.32026691407409685,0.3682920827119489,0.22927185770764036,0.22912317297501544,0.05724362206059762,0.01070530074899488,0.004460541978747867,2017,AR,logan,logan_AR,0.16,3490,1.3,SNAP,1.85,Other Nutrition Program,0.603,0.152,0.246,1729000,2.9,0.251,1230,0.79,0.21,72826,35.13,-93.71,15107,431,1500,7191,3773,862,805,545,21722,21026,696,21722,21598,124,8201,2154,2477,1542,1541,385,72,30,21488,5953,5871,82,11446,9654,1792,4089,4089,0,21722,19880,265,92,42,0,349,1094
0500000US05085,27121,0.05701866288948796,0.09103408839008377,0.06914566510632708,0.08134064379299151,0.038189180747871164,0.021793256226001236,0.010196470473799705,2017,AR,lonoke,lonoke_AR,0.139,9940,1.3,SNAP,1.85,Other Nutrition Program,0.435,0.165,0.399,5320000,3.14,0.209,3930,0.61,0.39,72023,34.96,-92.02,48062,1693,2942,16988,9394,5795,8449,2801,72898,69460,3438,72898,72406,492,27121,4194,6696,5086,5983,2809,1603,750,71249,19673,18862,811,42317,37807,4510,9259,9259,0,72898,64934,5004,591,167,0,247,1955
0500000US05091,16918,0.1362244910294548,0.11945409972549524,0.11005569293223458,0.12990065597525338,0.07253194238962507,0.015093352173563602,0.00782618260851446,2017,AR,miller,miller_AR,0.197,8610,1.3,SNAP,1.85,Other Nutrition Program,0.566,0.134,0.301,4455000,3.03,0.252,2640,0.72,0.28,71834,33.11,-93.95,29182,1589,3250,9930,7452,1082,4158,1721,43984,42499,1485,43984,43680,304,16918,3899,3419,3150,3718,2076,432,224,42754,10883,10711,172,25173,22422,2751,6698,6698,0,43984,30955,10875,761,111,0,394,888
0500000US05093,17552,0.16856410621825163,0.10526735922699597,0.14438150288056678,0.092088651904714,0.03658227377392059,0.013081327711526172,0.009770420945829722,2017,AR,mississippi,mississippi_AR,0.233,10160,1.3,SNAP,1.85,Other Nutrition Program,0.632,0.184,0.184,4840000,2.79,0.282,3270,0.76,0.24,72310,35.91,-89.74,26990,1379,3311,11691,5121,2240,2351,897,42159,40343,1816,42159,41990,169,17552,5193,3243,4448,2837,1127,403,301,41413,11517,10705,812,24158,22258,1900,5738,5738,0,42159,25547,14806,51,504,0,606,645
0500000US05103,9660,0.26822953504022906,0.2800174890372028,0.17617633064567984,0.21175451907290954,0.08197986188804443,0.007072772398184227,0.0099661792883505,2017,AR,ouachita,ouachita_AR,0.229,5570,1.3,SNAP,1.85,Other Nutrition Program,0.666,0.136,0.197,2680000,2.82,0.278,1540,0.77,0.23,71701,33.56,-92.84,16421,1038,1559,5942,4395,925,1554,1008,23868,23679,189,23868,23741,127,9660,2503,2613,1644,1976,765,66,93,23523,6022,5986,36,12898,12001,897,4603,4603,0,null,null,null,null,null,null,null,null
0500000US05111,8972,0.2688306156429802,0.19491461919770608,0.3047326710592562,0.2719363297793363,0.05776628293622265,0.009068685278159683,0.007329485361800292,2017,AR,poinsett,poinsett_AR,0.176,4240,1.3,SNAP,1.85,Other Nutrition Program,0.609,0.17,0.221,1894000,2.62,0.268,1540,0.83,0.17,72354,35.6,-90.33,16155,1372,1644,6945,4116,623,1073,382,24154,23428,726,24154,23970,184,8972,2164,1569,2453,2189,465,73,59,23831,6004,5213,791,13673,10831,2842,4154,4154,0,null,null,null,null,null,null,null,null
0500000US05113,8107,0.3569502263948442,0.3076527526727941,0.23583667984314094,0.21955634129913054,0.06299121642261957,0.02388797337766008,0.02662672191777397,2017,AR,polk,polk_AR,0.17,3440,1.3,SNAP,1.85,Other Nutrition Program,0.658,0.176,0.166,1721000,2.93,0.27,1280,0.92,0.08,71932,34.54,-94.1,14982,911,943,6134,3461,1251,1226,1056,20748,18590,2158,20748,19963,785,8107,2346,2022,1550,1443,414,157,175,20637,5161,4888,273,10598,8067,2531,4878,4878,0,20748,17884,318,424,60,0,1279,783
0500000US05115,22723,0.09164597564770817,0.10954134367359204,0.07131033016374927,0.09468663882959537,0.04216257163674148,0.011484797878083463,0.01925107772481444,2017,AR,pope,pope_AR,0.16,10130,1.3,SNAP,1.85,Other Nutrition Program,0.557,0.151,0.292,4945000,2.86,0.236,3390,0.77,0.23,72679,35.69,-92.86,40519,1780,4040,13792,7514,2359,7435,3599,63835,58014,5821,63835,61960,1875,22723,4732,5656,3682,4889,2177,593,994,63252,17328,16786,542,36522,31567,4955,9402,9402,0,63835,58703,1484,0,446,0,668,2534
0500000US05119,156546,0.011273674643097026,0.01346614075926035,0.010614261792972342,0.014067202100989102,0.0074922520675367215,0.003633707568292277,0.0033317487136559727,2017,AR,pulaski,pulaski_AR,0.193,75980,1.3,SNAP,1.85,Other Nutrition Program,0.513,0.151,0.336,40657000,3.14,0.222,20560,0.65,0.35,72053,34.65,-92.24,267664,7119,16588,72820,60775,17399,54548,38415,393956,369631,24325,393956,381057,12899,156546,27628,33001,26012,34474,18361,8905,8165,387305,97013,94327,2686,233113,210866,22247,57179,57161,18,393956,219468,144945,781,8976,208,8449,11129
0500000US05125,44420,0.024975465456924313,0.04099564530865682,0.046879678465209,0.056620515439277284,0.036956390850627456,0.01038955036255983,0.008306572216700276,2017,AR,saline,saline_AR,0.119,13850,1.3,SNAP,1.85,Other Nutrition Program,0.342,0.201,0.458,7625000,3.23,0.184,5090,0.55,0.45,71909,34.66,-93,82486,1778,4942,24894,20814,8874,13658,7526,119323,113592,5731,119323,117590,1733,44420,4928,8089,9250,11172,7292,2050,1639,118076,29439,27797,1642,68815,62175,6640,19822,19631,191,119323,104856,8837,148,1505,194,1361,2422
0500000US05131,50734,0.04334213459428559,0.05173782775117436,0.032669774991336276,0.04104992776292771,0.019250652287081844,0.00550906658790758,0.003547092944118209,2017,AR,sebastian,sebastian_AR,0.165,20970,1.3,SNAP,1.85,Other Nutrition Program,0.611,0.132,0.257,10071000,2.81,0.249,7720,0.72,0.28,72901,35.36,-94.38,85038,4965,8971,25800,19986,6898,12153,6265,128107,109665,18442,128107,122630,5477,50734,11156,13317,8409,10566,4955,1418,913,126935,33000,30385,2615,75352,64219,11133,18583,18451,132,128107,93998,7784,1115,5082,0,12232,7896
0500000US05139,15354,0.1434599022955773,0.14184799328102027,0.10290766498198421,0.1692080278702123,0.06154947316111256,0.017900673793238803,0.014422343814457804,2017,AR,union,union_AR,0.198,7940,1.3,SNAP,1.85,Other Nutrition Program,0.551,0.162,0.288,4068000,3,0.25,2400,0.7,0.3,71724,33.32,-92.53,26225,885,2500,10436,5119,2029,3157,2099,39449,37827,1622,39449,39038,411,15354,3382,3344,2426,3989,1451,422,340,39094,10405,10383,22,21954,19253,2701,6735,6735,0,null,null,null,null,null,null,null,null
0500000US05143,85290,0.019044911307336657,0.028946780525378087,0.020409975326983354,0.024906575939535554,0.012302072418749513,0.006407415302692087,0.005229308691577064,2017,AR,washington,washington_AR,0.144,32140,1.3,SNAP,1.85,Other Nutrition Program,0.549,0.155,0.295,16206000,2.95,0.204,11380,0.7,0.3,72701,36.07,-94.15,140005,9231,13755,33975,30697,6449,28448,17450,231996,192920,39076,231996,214902,17094,85290,13854,21057,14847,18118,8949,4661,3804,229871,62114,56473,5641,142359,122067,20292,25398,25034,364,231996,175198,8058,1689,6459,4358,27208,9026
0500000US05145,29067,0.06796147044803579,0.08816527226879459,0.05166350026222156,0.0763885980967647,0.045272139405039505,0.00903075617412945,0.005551015262997001,2017,AR,white,white_AR,0.159,12510,1.3,SNAP,1.85,Other Nutrition Program,0.497,0.191,0.313,5995000,2.81,0.226,4210,0.73,0.27,72010,35.3,-91.57,51342,2686,5579,19876,7796,3415,7720,4270,79016,75577,3439,79016,77683,1333,29067,5742,7449,4365,6454,3825,763,469,78478,19048,18512,536,47215,42865,4350,12215,12171,44,79016,71368,3402,455,500,0,1256,2035
0500000US05149,7409,0.27872263638240174,0.3311880738190891,0.27599006151590755,0.2391913866471199,0.17160570161583164,0.0344304433178261,0.018581509092160112,2017,AR,yell,yell_AR,0.132,2840,1.3,SNAP,1.85,Other Nutrition Program,0.619,0.23,0.151,1373000,2.83,0.23,1230,0.8,0.2,72824,35.09,-93.44,14175,1100,1542,6098,2622,617,1587,609,21523,16591,4932,21523,19654,1869,7409,1530,1818,1515,1313,942,189,102,21230,6222,6090,132,11752,10561,1191,3256,3256,0,21523,15937,329,0,748,0,4439,70
0500000US06001,573589,0.0018066326977209217,0.0019641382183317965,0.0018602490115683908,0.0033422051421018615,0.0032783154075738687,0.0020996379502660465,0.003082907651493723,2017,CA,alameda,alameda_CA,0.122,198950,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.613,NA,0.387,128941000,3.8,0.152,52450,0.55,0.45,94501,37.77,-122.27,1178053,68759,72649,212359,205707,71652,316679,230248,1663190,1289518,373672,1663190,1393789,269401,573589,59439,64621,61203,109960,107858,69079,101429,1654543,364749,355845,8904,1070018,1000947,69071,219776,217360,2416,1663190,661879,174829,10993,502289,13090,189729,110381
0500000US06005,13863,0.10656522489797199,0.14226041253469504,0.09693897167232511,0.17863203958727433,0.12982433404318366,0.025964866808636727,0.0411587367647929,2017,CA,amador,amador_CA,0.116,4320,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.558,NA,0.442,2950000,4,0.194,1110,0.68,0.32,95601,38.43,-120.84,29902,723,1785,8584,9125,4867,3104,1714,38626,33166,5460,38626,38166,460,13863,2048,2734,1863,3433,2495,499,791,35092,5546,5407,139,19138,18415,723,10408,10408,0,38626,34484,1072,214,217,0,390,2249
0500000US06007,88797,0.023763120482398564,0.022775157048775866,0.01904905105649925,0.024086523146806506,0.01348145224571152,0.0037654216103026814,0.0056956916308081315,2017,CA,butte,butte_CA,0.16,35920,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.772,NA,0.228,20009000,3.26,0.207,9430,0.72,0.28,95914,39.42,-121.36,151101,5545,9893,33420,45264,16770,25216,14993,229294,191725,37569,229294,221939,7355,88797,18737,17958,15020,18992,10630,2969,4491,226204,50352,49772,580,135496,123745,11751,40356,40275,81,229294,185941,4188,3346,11961,228,11244,12386
0500000US06009,17995,0.08464578433653078,0.08365758108998972,0.12408127014380903,0.14205421669027418,0.05577172072665982,0.03980606202473118,0.02569328441006698,2017,CA,calaveras,calaveras_CA,0.122,5480,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.695,NA,0.305,4201000,4.49,0.194,1540,0.67,0.33,95221,38.07,-120.55,34538,1137,2347,8676,11138,4828,4258,2154,45670,40158,5512,45670,44934,736,17995,2741,2709,4018,4600,1806,1289,832,45284,8126,7864,262,25338,23196,2142,11820,11820,0,45670,41092,236,520,978,201,749,1894
0500000US06011,7295,0.28693824955453634,0.2831800537515955,0.12890611604087227,0.3848392502211463,0.16348151742792838,0.063889328649995,0.05956740347661299,2017,CA,colusa,colusa_CA,0.118,2530,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.945,NA,0.055,1440000,3.34,0.247,1470,0.77,0.23,95912,39.02,-122.04,12913,1967,1769,3092,2116,1432,1867,670,21805,8273,13532,21805,19268,2537,7295,1527,1507,686,2048,870,340,317,21659,7883,7883,0,10227,9275,952,3549,3549,0,null,null,null,null,null,null,null,null
0500000US06013,392046,0.0023549762153441288,0.002826739187425581,0.00304235392876856,0.005046842331314069,0.004811058437944439,0.0027758608748938347,0.004649379912827572,2017,CA,contra costa,contra costa_CA,0.101,113940,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.633,NA,0.367,70237000,3.61,0.15,39250,0.54,0.46,94505,37.86,-121.64,791111,48354,41659,131082,168323,68135,210880,122678,1147439,852855,294584,1147439,1015546,131893,392046,36196,43447,46761,77570,73946,42665,71461,1141780,275218,265637,9581,693435,646278,47157,173127,172367,760,1147439,655634,94211,5355,195332,5979,105520,85408
0500000US06015,9993,0.31764454671957953,0.24213887577804014,0.1601240952725749,0.1585218529183778,0.0944321587504929,0.014620461482048739,0.01321849942212626,2017,CA,del norte,del norte_CA,0.164,4490,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.742,NA,0.258,2575000,3.36,0.239,1390,0.79,0.22,95531,41.78,-124.16,19879,1006,3706,6743,5041,1651,1186,546,27470,22090,5380,27470,24899,2571,9993,3172,2418,1599,1583,943,146,132,24875,5463,5440,23,13648,13009,639,5764,5764,0,27470,19453,456,2276,1745,0,1951,1589
0500000US06017,69368,0.01687060668453953,0.01793878749703686,0.0225668782935963,0.02964513480598132,0.02804494176002229,0.0138905069080392,0.015201833936610823,2017,CA,el dorado,el dorado_CA,0.107,19880,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.569,NA,0.431,14525000,4.28,0.163,6220,0.5,0.5,95613,38.8,-120.88,137282,3037,6494,27433,36361,16969,31227,15761,188987,164709,24278,188987,182091,6896,69368,8118,8632,10859,14265,13495,6684,7315,187615,40732,39587,1145,108599,103305,5294,38284,38284,0,188987,166729,1645,1448,8316,0,3211,7638
0500000US06019,305819,0.00594096178378898,0.006808321033471253,0.005536258287727909,0.007063973889239291,0.003975717329997041,0.0018051807461027902,0.0015686671045474167,2017,CA,fresno,fresno_CA,0.14,136340,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.948,NA,0.052,69755000,3,0.248,69230,0.75,0.25,93210,36.19,-120.39,608533,79636,64537,140377,145998,53878,83789,40318,989255,463320,525935,989255,868888,120367,305819,55563,63675,51778,66066,37183,16883,14671,978243,293455,285466,7989,569039,503885,65154,115749,114050,1699,989255,648874,46347,9657,102464,1622,138241,42050
0500000US06021,10531,0.1291230549115358,0.1493210746742341,0.2831329556021106,0.24183521876587916,0.10315417235949506,0.030387199375130975,0.01262376235168646,2017,CA,glenn,glenn_CA,0.13,3620,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.96,NA,0.04,1993000,3.23,0.216,1620,0.75,0.25,95913,39.72,-122.14,18698,2653,1861,5011,4685,1470,2689,329,28094,16314,11780,28094,24675,3419,10531,1432,1656,3140,2682,1144,337,140,27807,8099,7866,233,14956,13003,1953,4752,4752,0,28094,22939,318,804,859,0,3060,114
0500000US06023,53446,0.039128647471728756,0.04328061811693501,0.03061465707616247,0.03991983243447463,0.018571841714012795,0.0074812489618935624,0.008107895458935652,2017,CA,humboldt,humboldt_CA,0.162,21900,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.818,NA,0.182,11936000,3.19,0.203,5350,0.85,0.15,95501,40.8,-124.15,92277,2160,5611,20235,23642,9579,19856,11194,136754,120739,16015,136754,133364,3390,53446,11177,12363,8745,11403,5305,2137,2316,135847,29174,26649,2525,83878,73249,10629,22795,22673,122,136754,109593,1821,5216,4363,1707,5978,8076
0500000US06025,44478,0.050715453256506435,0.04509444418432113,0.03385242603995052,0.04594871624655074,0.03027358213427858,0.011883985907111197,0.007061645390146465,2017,CA,imperial,imperial_CA,0.142,25480,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.971,NA,0.029,11417000,2.63,0.303,15660,0.72,0.28,92222,32.79,-114.53,111254,16808,15042,31324,25551,5746,11598,5185,182830,28772,154058,182830,155525,27305,44478,10033,8921,6697,9090,5989,2351,1397,173359,55159,53029,2130,94821,86315,8506,23379,23021,358,182830,106980,4562,1575,2093,952,60234,6434
0500000US06029,269147,0.006593584904347351,0.008728866105679835,0.006199190128538784,0.007902942429214082,0.00455065585737816,0.0018237134697959307,0.0013554645795114863,2017,CA,kern,kern_CA,0.134,117590,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.954,NA,0.046,59628000,2.97,0.238,61390,0.77,0.23,93203,35.08,-118.79,542437,78314,67089,151197,118584,40232,56678,30343,893119,415882,477237,893119,779306,113813,269147,47764,63232,44907,57249,32965,13211,9819,865603,273904,265670,8234,498414,439814,58600,93285,92946,339,893119,673299,47820,9145,45271,1518,89366,26700
0500000US06031,43029,0.03605735134748885,0.04520671521547059,0.03816915847404189,0.06101556293777434,0.039038726114387266,0.007323811927380897,0.005590077687934535,2017,CA,kings,kings_CA,0.132,19880,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.912,NA,0.088,10092000,2.97,0.229,9430,0.77,0.23,93202,36.31,-119.71,93123,13777,10926,23033,25262,7812,8782,3531,150101,67808,82293,150101,129141,20960,43029,6676,8370,7067,11297,7228,1356,1035,135965,43966,42506,1460,77360,67729,9631,14639,14345,294,150101,100972,9297,2476,5937,23,25123,6273
0500000US06033,27399,0.09668242594205766,0.05907778438316694,0.05590743203069936,0.08581264644788308,0.04655622467174035,0.012801296683703141,0.008139013812427284,2017,CA,lake,lake_CA,0.156,9980,2,"SNAP, Other Nutrition Programs",2,"SNAP, Other Nutrition Programs",0.844,NA,0.156,6246000,3.67,0.232,3050,0.79,0.21,95422,38.96,-122.64,48029,2881,3541,16317,12954,5765,4563,2008,64246,51037,13209,64246,62173,2073,27399,7258,4435,4197,6442,3495,961,611,63594,13602,13353,249,35963,31473,4490,14029,13958,71,64246,48772,1388,2968,1062,49,8631,1376
